"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene_symbol"
"Mysm1",4.99581077557944e-35,0.153755691895022,0.361,0.263,1.39872710094673e-30,"Mysm1"
"Nudt16",5.20723996897982e-35,0.116527782384663,0.213,0.134,1.45792304651497e-30,"Nudt16"
"Usp19",5.40464340480997e-35,0.13701509039221,0.303,0.211,1.5131920604787e-30,"Usp19"
"Mtmr3",5.41697414744407e-35,0.119642218411456,0.218,0.139,1.51664442180139e-30,"Mtmr3"
"Cdk7",5.44136514354909e-35,0.124567435938992,0.216,0.138,1.52347341289087e-30,"Cdk7"
"Sil1",5.75425346592337e-35,0.141784223976148,0.289,0.199,1.61107588538923e-30,"Sil1"
"Ranbp2",5.88105606398896e-35,0.146383300015222,0.328,0.234,1.64657807679563e-30,"Ranbp2"
"Camta2",6.07858350434869e-35,0.118040593647342,0.212,0.134,1.70188180954755e-30,"Camta2"
"Xrcc5",6.3302908244613e-35,0.104353053872006,0.178,0.107,1.77235482503267e-30,"Xrcc5"
"Rfesd",6.52148138998621e-35,0.112629998461943,0.184,0.112,1.82588435956834e-30,"Rfesd"
"Arhgap33",6.61593434962226e-35,0.115856345871141,0.188,0.115,1.85232929920724e-30,"Arhgap33"
"Rgs14",6.68744458003768e-35,0.0940857672189659,0.124,0.065,1.87235073351895e-30,"Rgs14"
"Tmtc4",7.01548732161785e-35,0.114886217397776,0.171,0.101,1.96419614030657e-30,"Tmtc4"
"Eif6",7.08177940448088e-35,0.191813002655192,0.493,0.398,1.98275659766656e-30,"Eif6"
"Wdr48",7.0965517767752e-35,0.122611721814609,0.234,0.152,1.98689256646152e-30,"Wdr48"
"Grwd1",7.22812019890501e-35,0.100716971311687,0.168,0.099,2.02372909328943e-30,"Grwd1"
"Cmc2",7.47064388689198e-35,0.135313731027472,0.246,0.163,2.09163087545202e-30,"Cmc2"
"Hjurp",7.58573399659256e-35,0.13556324580361,0.266,0.18,2.12385380436598e-30,"Hjurp"
"Map3k2",7.66051185523339e-35,0.130433820534164,0.246,0.164,2.14479010922824e-30,"Map3k2"
"Rhbdd3",8.02122046315979e-35,0.108623153520592,0.182,0.11,2.24578130527548e-30,"Rhbdd3"
"Ptrhd1",8.41519223366397e-35,0.141199415061813,0.296,0.205,2.35608552158124e-30,"Ptrhd1"
"Cwc15",8.71613186794333e-35,0.194871691166264,0.649,0.564,2.44034260038677e-30,"Cwc15"
"Zbtb14",9.18939829204365e-35,0.108819876148138,0.172,0.102,2.57284773380638e-30,"Zbtb14"
"Yae1d1",9.41414056035886e-35,0.159600227006177,0.351,0.257,2.63577107408927e-30,"Yae1d1"
"Slc4a2",1.01462675054418e-34,-0.143212742022572,0.064,0.14,2.84075197617359e-30,"Slc4a2"
"Ostf1",1.06284183523516e-34,-0.15292974122823,0.082,0.162,2.9757445702914e-30,"Ostf1"
"Abcd3",1.08466112232276e-34,0.161283117552776,0.4,0.301,3.03683421027926e-30,"Abcd3"
"Cdk13",1.08544871060978e-34,0.128087149073998,0.263,0.176,3.03903929996527e-30,"Cdk13"
"Samd12",1.19741619043367e-34,0.0875234627791619,0.121,0.064,3.3525258499762e-30,"Samd12"
"Rnft2",1.25320389958889e-34,0.092220407225193,0.155,0.089,3.50872027806897e-30,"Rnft2"
"Ncoa5",1.31217930090409e-34,0.0939558156371225,0.162,0.094,3.67383960667128e-30,"Ncoa5"
"Tdrkh",1.31302410143424e-34,0.12466284345346,0.244,0.161,3.67620487919558e-30,"Tdrkh"
"Spsb3",1.34325262957599e-34,0.139041416351935,0.283,0.195,3.76083871228685e-30,"Spsb3"
"Lpcat1",1.43497064007981e-34,0.115113127893569,0.224,0.144,4.01763079809546e-30,"Lpcat1"
"1110012L19Rik",1.56685508420814e-34,0.118174799918007,0.21,0.133,4.38688086476596e-30,"1110012L19Rik"
"Mtdh",1.64958309339067e-34,0.205534504600997,0.69,0.612,4.61850274487519e-30,"Mtdh"
"Ankrd55",1.68016072246476e-34,0.0791967291195022,0.103,0.051,4.70411399075684e-30,"Ankrd55"
"Fchsd2",1.75270164664753e-34,0.140649292901524,0.339,0.244,4.90721407028375e-30,"Fchsd2"
"Zfp948",1.79347125557224e-34,0.104404535191212,0.174,0.104,5.02136082135114e-30,"Zfp948"
"Nup85",1.79347542956092e-34,0.1148200412633,0.202,0.126,5.02137250768468e-30,"Nup85"
"Larp1",1.80698394175086e-34,0.121118575891031,0.231,0.149,5.05919364011406e-30,"Larp1"
"Fgfr1op",1.90588161499109e-34,0.116199407038563,0.185,0.113,5.33608734565205e-30,"Fgfr1op"
"Pyurf",1.95060464268663e-34,0.14567565634563,0.277,0.19,5.46130287859402e-30,"Pyurf"
"Ufl1",1.95962901165013e-34,0.169867864106532,0.44,0.339,5.48656930681805e-30,"Ufl1"
"Gabbr2",2.03433904797991e-34,0.118518652914598,0.201,0.125,5.69574246653414e-30,"Gabbr2"
"Lsm14b",2.10049303243512e-34,0.120976509651727,0.229,0.149,5.88096039221185e-30,"Lsm14b"
"Hmgn2",2.15841202475682e-34,0.20723175444561,0.661,0.578,6.04312198691413e-30,"Hmgn2"
"Mif4gd",2.19081459865336e-34,-0.154762443671703,0.093,0.175,6.13384271330969e-30,"Mif4gd"
"Slc30a10",2.23942039428077e-34,0.0884444485478043,0.132,0.072,6.2699292199073e-30,"Slc30a10"
"Dlk2",2.27911158426659e-34,0.0969484815512647,0.145,0.081,6.38105661362961e-30,"Dlk2"
"Fn3k",2.28116569851676e-34,0.131486108169736,0.261,0.175,6.38680772270723e-30,"Fn3k"
"Atn1.1",2.29221032241265e-34,0.119421674304397,0.233,0.152,6.41773046069094e-30,"Atn1.1"
"Rbm10",2.40629379181006e-34,0.125027641879499,0.24,0.158,6.73714135830982e-30,"Rbm10"
"Grpel2",2.41103725668102e-34,0.114534574038656,0.221,0.142,6.75042211125551e-30,"Grpel2"
"Necap2",2.445331181523e-34,-0.153980667710675,0.103,0.187,6.84643824202811e-30,"Necap2"
"Zfp811",2.4536611108222e-34,0.0890303975451453,0.137,0.076,6.86976037808001e-30,"Zfp811"
"Ipo9",2.4630469076262e-34,0.118797215620965,0.257,0.171,6.89603873197184e-30,"Ipo9"
"March11",2.57877450128718e-34,0.0811290212279054,0.117,0.061,7.22005284870386e-30,"March11"
"Hyou1",2.61405531744784e-34,0.101249549131988,0.155,0.09,7.31883207779046e-30,"Hyou1"
"Hcn3",2.63161924966042e-34,0.0847483951895596,0.126,0.068,7.36800757519924e-30,"Hcn3"
"Bcap31",2.80574492721223e-34,0.222924783388857,0.689,0.617,7.85552464720881e-30,"Bcap31"
"Pomc",2.92124010555454e-34,0.0865976378413576,0.135,0.074,8.17888804753161e-30,"Pomc"
"Chmp7",2.96894430506842e-34,0.166321645626701,0.453,0.354,8.31245026533057e-30,"Chmp7"
"Gpr19",3.07365538414067e-34,0.129208735975517,0.248,0.164,8.60562034451706e-30,"Gpr19"
"Exoc4",3.08716002509009e-34,0.122143888241998,0.276,0.188,8.64343063824723e-30,"Exoc4"
"Eif3d",3.08811288357647e-34,0.179254096663157,0.477,0.378,8.6460984514374e-30,"Eif3d"
"Pck2",3.30148052752284e-34,0.0969287576369929,0.142,0.08,9.24348518095846e-30,"Pck2"
"Lrrc41",3.36101925099968e-34,0.12162809336591,0.26,0.174,9.41018169894891e-30,"Lrrc41"
"Klhdc1",3.3823154542913e-34,0.0992556926594574,0.158,0.092,9.46980680892478e-30,"Klhdc1"
"Lyrm7",3.44137456262333e-34,0.0832491172659028,0.116,0.061,9.6351605004328e-30,"Lyrm7"
"Lasp1",3.49325554300478e-34,0.118285696732077,0.261,0.174,9.78041686930478e-30,"Lasp1"
"Rap2a",3.55158100181573e-34,0.132061497181678,0.315,0.222,9.94371648888368e-30,"Rap2a"
"Zfp617",3.65696760211649e-34,0.121229462110673,0.218,0.14,1.02387778924058e-29,"Zfp617"
"Msi2",3.80377680477167e-34,0.173013791744435,0.444,0.342,1.06498142979997e-29,"Msi2"
"Itpka",4.00013303090426e-34,0.111701819679232,0.133,0.073,1.11995724599257e-29,"Itpka"
"Acsl3",4.0108606673093e-34,0.139737309298178,0.705,0.609,1.12296076963326e-29,"Acsl3"
"Ctcf",4.05313783213585e-34,0.154083442923098,0.401,0.301,1.1347975302414e-29,"Ctcf"
"Pou3f4",4.13020476290814e-34,0.121396431788979,0.128,0.069,1.15637472951902e-29,"Pou3f4"
"Coq10b",4.2024184732966e-34,0.154440627138229,0.372,0.275,1.17659312415358e-29,"Coq10b"
"Qtrt1",4.22480329107548e-34,0.101029913712147,0.186,0.114,1.18286042543531e-29,"Qtrt1"
"Sfswap",4.26224165689004e-34,0.137611693054712,0.322,0.229,1.19334241909607e-29,"Sfswap"
"Thap4",4.28233545703335e-34,0.122964871444669,0.236,0.155,1.1989682812602e-29,"Thap4"
"Uspl1",4.34430664579494e-34,0.120276318245653,0.22,0.142,1.21631897468967e-29,"Uspl1"
"Lrtm2",4.37150595639028e-34,0.102828850506988,0.178,0.107,1.22393423767015e-29,"Lrtm2"
"Tipin",4.48377912162576e-34,0.127206932003379,0.282,0.194,1.25536847847278e-29,"Tipin"
"Preb",4.50073864948765e-34,0.15064044386247,0.338,0.244,1.26011680708355e-29,"Preb"
"Cdh22",4.54354470516692e-34,0.0877463543126982,0.131,0.072,1.27210164655263e-29,"Cdh22"
"Fam96b",4.59326643161415e-34,0.176152049891362,0.485,0.39,1.28602273552333e-29,"Fam96b"
"Bloc1s4",4.67297037770841e-34,0.127222911258319,0.271,0.185,1.3083382463508e-29,"Bloc1s4"
"Fam161b",4.70587033231361e-34,0.0907617721136922,0.143,0.08,1.31754957564116e-29,"Fam161b"
"Mef2c",5.09441206032729e-34,0.302465266065223,0.363,0.266,1.42633348865043e-29,"Mef2c"
"Rfx3",5.14660667704225e-34,0.121495546367321,0.228,0.148,1.44094693743829e-29,"Rfx3"
"Dgkq",5.26375654184559e-34,0.0969174124035458,0.164,0.097,1.47374655658593e-29,"Dgkq"
"Impdh2",5.27467343689748e-34,0.167487062642294,0.446,0.349,1.47680306886256e-29,"Impdh2"
"Ptchd1",5.72522163959607e-34,0.0942237481331434,0.138,0.077,1.60294755465411e-29,"Ptchd1"
"Zfp672",5.74349540584906e-34,0.128231422959422,0.254,0.17,1.60806384372962e-29,"Zfp672"
"Trak1",5.75773603739916e-34,0.0912398896943222,0.146,0.083,1.61205093575102e-29,"Trak1"
"Rptor",5.86247787813786e-34,0.118472669465114,0.202,0.127,1.64137655632104e-29,"Rptor"
"Thumpd3",6.00690908683868e-34,0.126871785497233,0.254,0.17,1.68181440613309e-29,"Thumpd3"
"Atr",6.12301154584699e-34,0.116830154574192,0.206,0.131,1.71432077260624e-29,"Atr"
"Adsl",6.1855316439245e-34,0.118492287570159,0.219,0.141,1.73182514966598e-29,"Adsl"
"Akt1s1",6.30516004043872e-34,0.154415496756422,0.411,0.313,1.76531870812203e-29,"Akt1s1"
"Coro1c",6.53477910884831e-34,0.164619457266187,0.465,0.368,1.82960745489535e-29,"Coro1c"
"Gkap1",6.69550484629105e-34,0.170041019792814,0.389,0.292,1.87460744686457e-29,"Gkap1"
"Dpyd",6.8831413776526e-34,0.0969897522029057,0.13,0.071,1.92714192291517e-29,"Dpyd"
"Atp1a1",6.97664946510871e-34,0.218667426500548,0.713,0.629,1.95332231724114e-29,"Atp1a1"
"Slc18b1",7.00512819736108e-34,0.0724436432009566,0.102,0.051,1.96129579269715e-29,"Slc18b1"
"E130311K13Rik",7.04366258935351e-34,0.0989505567501608,0.141,0.079,1.9720846517672e-29,"E130311K13Rik"
"Fbxo45",7.08438643916154e-34,0.102301798402813,0.174,0.104,1.98348651523645e-29,"Fbxo45"
"Mettl17",7.65554531000112e-34,0.0961843241340755,0.176,0.105,2.14339957589411e-29,"Mettl17"
"Gna12",7.68586505524527e-34,-0.158576314806385,0.074,0.151,2.15188849816757e-29,"Gna12"
"Fbxo18",7.74906539585395e-34,0.118953241758692,0.231,0.151,2.16958332953119e-29,"Fbxo18"
"Sgsm2",7.78221732589651e-34,0.105553379598569,0.186,0.114,2.17886520690451e-29,"Sgsm2"
"2810474O19Rik",8.19957860119021e-34,0.127501388420454,0.258,0.174,2.29571801676124e-29,"2810474O19Rik"
"Slc1a3",8.21066144735892e-34,-0.302987433344987,0.086,0.166,2.29882099203155e-29,"Slc1a3"
"Cyb561d2",8.25295766467678e-34,0.131115059335385,0.275,0.188,2.3106630869562e-29,"Cyb561d2"
"Pxk",8.26154949810457e-34,0.147520914194095,0.315,0.224,2.31306862847932e-29,"Pxk"
"Exosc8",8.29917527540712e-34,0.14045898831194,0.302,0.213,2.32360309360849e-29,"Exosc8"
"Hcfc2",8.79059568311887e-34,0.107664383651453,0.183,0.112,2.46119097935962e-29,"Hcfc2"
"Champ1",8.98899004821244e-34,0.107948108070664,0.178,0.108,2.51673743369852e-29,"Champ1"
"Trpv2",9.08772248423315e-34,0.0946351996611046,0.15,0.086,2.5443805411356e-29,"Trpv2"
"Zfp275",9.31801816747493e-34,0.0923750642271785,0.147,0.083,2.60885872652963e-29,"Zfp275"
"Rexo1",9.381781769227e-34,0.135158944295745,0.315,0.223,2.62671125974818e-29,"Rexo1"
"Cptp",9.49546092210551e-34,0.106233721792529,0.177,0.107,2.6585391489711e-29,"Cptp"
"Dguok",1.00502942171227e-33,0.15117437778928,0.357,0.263,2.81388137491002e-29,"Dguok"
"L3mbtl2",1.04071505911405e-33,0.114468659967478,0.22,0.142,2.91379402250752e-29,"L3mbtl2"
"Rabggta",1.04873611540404e-33,0.122420599811992,0.217,0.14,2.93625137590823e-29,"Rabggta"
"Dtymk",1.0556557131487e-33,0.154516311586442,0.351,0.258,2.95562486567374e-29,"Dtymk"
"Gorab",1.07289242817854e-33,0.112550202845724,0.179,0.109,3.00388422041427e-29,"Gorab"
"Gdpd2",1.09197659063775e-33,0.0822967286801735,0.122,0.065,3.05731605846757e-29,"Gdpd2"
"Tlk2",1.09232821707404e-33,0.133950003011171,0.267,0.182,3.05830054216391e-29,"Tlk2"
"Nhp2",1.15799773317689e-33,0.184361481578184,0.393,0.299,3.24216205334865e-29,"Nhp2"
"Amn",1.16220723523347e-33,0.107540522386629,0.156,0.091,3.25394781720667e-29,"Amn"
"Lrrc42",1.17218913918758e-33,0.0963014308872621,0.182,0.11,3.2818951518974e-29,"Lrrc42"
"Fbxo41",1.17840559476266e-33,0.0860304488153227,0.137,0.076,3.29929998421651e-29,"Fbxo41"
"Lyrm5",1.18796389152898e-33,0.149764326126669,0.303,0.214,3.32606130350283e-29,"Lyrm5"
"Prkcz",1.24118197615951e-33,0.140552997669815,0.531,0.423,3.4750612968514e-29,"Prkcz"
"E430024P14Rik",1.24591585888027e-33,0.0749316462402159,0.101,0.05,3.48831522169297e-29,"E430024P14Rik"
"Rspo1",1.28058971368816e-33,0.102510680309149,0.11,0.056,3.5853950803841e-29,"Rspo1"
"Galnt1",1.30820998219325e-33,0.139718809566812,0.306,0.217,3.66272630814465e-29,"Galnt1"
"Klhl29",1.33760434401045e-33,0.0783322266313054,0.108,0.055,3.74502464236046e-29,"Klhl29"
"Cbx4",1.44446306064531e-33,0.142237678162357,0.329,0.236,4.04420767719474e-29,"Cbx4"
"Sumf1",1.47498927077747e-33,0.106405570658384,0.166,0.099,4.12967496032276e-29,"Sumf1"
"Wapl",1.5025723677702e-33,0.166394687870841,0.387,0.294,4.20690211528301e-29,"Wapl"
"Wdr60",1.51578095411486e-33,0.114310486977056,0.229,0.149,4.24388351533078e-29,"Wdr60"
"Rsph1",1.52058108372935e-33,0.0830264908312727,0.117,0.061,4.25732291822543e-29,"Rsph1"
"Zfp512b",1.55402996949125e-33,0.0920325905999521,0.147,0.084,4.35097310858159e-29,"Zfp512b"
"Uck1",1.58692516045791e-33,0.12824476575134,0.256,0.173,4.44307306425006e-29,"Uck1"
"Six3",1.58939220608674e-33,0.263559745143657,0.331,0.24,4.44998029860166e-29,"Six3"
"Zfp597",1.6204026520867e-33,0.094122448829225,0.144,0.081,4.53680334531233e-29,"Zfp597"
"Diras2",1.65017984461826e-33,0.0922057708207383,0.131,0.072,4.6201735289622e-29,"Diras2"
"Mat2a",1.68377109569323e-33,0.167078728773634,0.782,0.702,4.71422231372191e-29,"Mat2a"
"Arnt2",1.72755161633002e-33,0.133705848950183,0.288,0.2,4.8367990154008e-29,"Arnt2"
"Snph",1.73089868775586e-33,0.111050691920859,0.201,0.126,4.84617014597885e-29,"Snph"
"Pelo",1.75375148712631e-33,0.132222010357327,0.235,0.156,4.91015341365625e-29,"Pelo"
"Ube2a",1.76077172847349e-33,0.165827985732832,0.407,0.312,4.92980868538009e-29,"Ube2a"
"Mrpl37",1.81221272694874e-33,0.122619013461371,0.222,0.144,5.07383319291107e-29,"Mrpl37"
"Dnajc16",1.81440309775095e-33,0.0987594526856573,0.173,0.103,5.0799657930831e-29,"Dnajc16"
"Lsm2",1.87826579119096e-33,0.13828607558767,0.295,0.207,5.25876856217645e-29,"Lsm2"
"Bax",1.90841199760002e-33,0.164156536285099,0.581,0.478,5.34317191088053e-29,"Bax"
"Terf2",1.95652064363242e-33,0.113337947030405,0.208,0.132,5.47786649804205e-29,"Terf2"
"Dxo",1.96031066982662e-33,0.112449057926849,0.192,0.12,5.48847781338056e-29,"Dxo"
"Atp2c1",2.00510653973264e-33,0.173893097422305,0.549,0.45,5.61389728994344e-29,"Atp2c1"
"Pelp1",2.13317020651055e-33,0.103690881188021,0.179,0.109,5.97244994418824e-29,"Pelp1"
"Kat8",2.16585258757881e-33,0.113518060358888,0.2,0.126,6.06395407470314e-29,"Kat8"
"Unkl",2.22771010406945e-33,0.0967124883679202,0.164,0.096,6.23714274937365e-29,"Unkl"
"Vps9d1",2.24049447086229e-33,0.116481861714485,0.221,0.143,6.27293641952023e-29,"Vps9d1"
"Jarid2",2.30575732007955e-33,0.136692743039322,0.278,0.192,6.45565934475872e-29,"Jarid2"
"Samd8",2.38394042098058e-33,0.132378358584309,0.277,0.191,6.67455639066142e-29,"Samd8"
"Polr3d",2.49105869448555e-33,0.130254624956211,0.265,0.181,6.97446613282065e-29,"Polr3d"
"Phf23",2.51636208160399e-33,0.138202073925517,0.292,0.205,7.04531055607486e-29,"Phf23"
"Tfb2m",2.56525276665266e-33,0.103558376990938,0.183,0.112,7.18219469607411e-29,"Tfb2m"
"Cbln2",2.64695846618481e-33,0.212516664735454,0.174,0.105,7.41095431362423e-29,"Cbln2"
"Pls3",2.65616520077728e-33,0.175603706676704,0.39,0.295,7.43673132913624e-29,"Pls3"
"Slc1a1",2.77001813737402e-33,0.0950003770207796,0.286,0.195,7.7554967810198e-29,"Slc1a1"
"Psmg4",2.92245298430459e-33,0.147912678330767,0.291,0.205,8.18228386545599e-29,"Psmg4"
"Pgls",2.94106803884578e-33,0.178630934438165,0.431,0.337,8.23440229516041e-29,"Pgls"
"Tm9sf3",2.9475496788862e-33,0.188075980035207,0.657,0.569,8.25254959094558e-29,"Tm9sf3"
"Ppih",3.09833542451862e-33,0.116286022118841,0.192,0.12,8.67471952156722e-29,"Ppih"
"Zcchc9",3.3025830158881e-33,0.141439053175394,0.297,0.209,9.2465719278835e-29,"Zcchc9"
"Zfp937",3.60886023199232e-33,0.0837918417694851,0.116,0.061,1.01040868775321e-28,"Zfp937"
"Mbnl2",3.69268075254845e-33,0.184436396051735,0.769,0.686,1.03387675709852e-28,"Mbnl2"
"Nim1k",3.85900044366658e-33,0.136090704138415,0.241,0.161,1.08044294421777e-28,"Nim1k"
"Smg7",4.02637883959728e-33,0.116004142906584,0.231,0.152,1.12730554751045e-28,"Smg7"
"Glo1",4.13360695283377e-33,0.209393930576445,0.618,0.536,1.1573272746544e-28,"Glo1"
"Cttnbp2",4.1427444372038e-33,0.194238238402845,0.409,0.317,1.15988558752832e-28,"Cttnbp2"
"Chpf2",4.33249865862908e-33,0.110303872913571,0.2,0.126,1.21301297444297e-28,"Chpf2"
"Parm1",4.42440393893549e-33,0.170399201813219,0.205,0.131,1.23874461482316e-28,"Parm1"
"Prune",4.64593597101651e-33,0.0895549956596753,0.128,0.07,1.3007691531652e-28,"Prune"
"Dnpep",4.84226397523318e-33,0.152442586642403,0.324,0.235,1.35573706778579e-28,"Dnpep"
"Rps6ka2",5.16925257456376e-33,0.0957933823619873,0.161,0.094,1.44728733582636e-28,"Rps6ka2"
"Plp1",5.30091903644371e-33,-1.99940673884839,0.934,0.923,1.48415131182351e-28,"Plp1"
"Dnmt3a",5.40587915580824e-33,0.143023936358741,0.434,0.33,1.51353804604319e-28,"Dnmt3a"
"Gpatch1",5.47845384450306e-33,0.125292679015517,0.251,0.168,1.53385750738397e-28,"Gpatch1"
"Rps6kc1",5.51382081545329e-33,0.0986745840634151,0.165,0.099,1.54375955191061e-28,"Rps6kc1"
"D17Wsu92e",5.68915226368989e-33,0.134723611250559,0.291,0.203,1.59284885078789e-28,"D17Wsu92e"
"Mcee",6.66017218080514e-33,0.152350630444359,0.369,0.275,1.86471500718182e-28,"Mcee"
"Med13l",6.68522818550931e-33,0.126206629484424,0.25,0.168,1.8717301873789e-28,"Med13l"
"Pnpt1",6.7527057297247e-33,0.108722143869574,0.193,0.121,1.89062255020832e-28,"Pnpt1"
"Ccnl1",6.84625393334758e-33,0.162990360868983,0.518,0.419,1.91681417625866e-28,"Ccnl1"
"Epm2a",6.93627266413867e-33,0.0910771157051594,0.149,0.085,1.94201762050554e-28,"Epm2a"
"Syncrip",6.99731224547107e-33,0.159042228690732,0.435,0.337,1.95910748248699e-28,"Syncrip"
"Pomk",7.13222494466261e-33,0.0869916927382566,0.131,0.073,1.99688034000664e-28,"Pomk"
"Fahd2a",7.33947638782325e-33,0.115857151294662,0.233,0.153,2.05490659906275e-28,"Fahd2a"
"Smek1",7.41882539937269e-33,0.119196003873762,0.252,0.169,2.07712273531637e-28,"Smek1"
"Cant1",7.48692074107927e-33,0.116143424269434,0.237,0.157,2.09618806908737e-28,"Cant1"
"Brd9",7.49588473632735e-33,0.159800317415334,0.361,0.269,2.09869780847693e-28,"Brd9"
"Aldh1b1",7.53848987237604e-33,0.0775698308544841,0.106,0.054,2.11062639446784e-28,"Aldh1b1"
"Suv420h1",7.72141939013259e-33,0.136704915693245,0.29,0.203,2.16184300084932e-28,"Suv420h1"
"D2Wsu81e",7.79526720176393e-33,0.119910640630836,0.254,0.17,2.18251891114986e-28,"D2Wsu81e"
"Slc6a9",7.86755982380089e-33,-0.159327651320639,0.103,0.184,2.20275939946777e-28,"Slc6a9"
"Itih3",7.94662048188628e-33,-0.233620366066581,0.066,0.139,2.22489480251852e-28,"Itih3"
"Rnf24",8.51499043698145e-33,0.0971466892550875,0.16,0.095,2.38402702254607e-28,"Rnf24"
"Gpatch11",8.54742219458222e-33,0.148089776818434,0.313,0.225,2.39310726603913e-28,"Gpatch11"
"Mir124a-1hg",8.63077413870358e-33,0.0923488125501015,0.134,0.074,2.41644414335423e-28,"Mir124a-1hg"
"Man1b1",8.69463524820573e-33,0.126129587583597,0.269,0.184,2.43432397679264e-28,"Man1b1"
"Tsen2",8.83418989168157e-33,0.102025619056246,0.177,0.108,2.47339648587301e-28,"Tsen2"
"Mink1",8.93276219331117e-33,0.132857441754308,0.291,0.204,2.50099475888326e-28,"Mink1"
"Vwc2",9.41966091062438e-33,0.135383088389963,0.184,0.114,2.63731666175661e-28,"Vwc2"
"Anapc16",9.66471117886439e-33,0.176529273867888,0.446,0.352,2.70592583585845e-28,"Anapc16"
"Grik3",1.01664559675655e-32,0.0952873461613463,0.143,0.082,2.84640434179898e-28,"Grik3"
"Mafg",1.03362684828743e-32,0.156909486433597,0.375,0.281,2.89394844983516e-28,"Mafg"
"Wdr43",1.08109120867665e-32,0.160761166104126,0.351,0.261,3.0268391660529e-28,"Wdr43"
"Arntl",1.10989350415084e-32,0.0988308857867255,0.161,0.095,3.10747983292152e-28,"Arntl"
"Per3",1.14300066463136e-32,0.158809416745878,0.316,0.228,3.20017326083487e-28,"Per3"
"Stat5b",1.14686652115201e-32,0.090580293013741,0.142,0.08,3.2109968859214e-28,"Stat5b"
"Gtpbp8",1.17846092523829e-32,0.116452334194425,0.193,0.122,3.29945489848216e-28,"Gtpbp8"
"Nudt17",1.17902398625968e-32,0.0811015887806548,0.126,0.069,3.30103135672987e-28,"Nudt17"
"Nudt9",1.2828268997421e-32,0.17990879790611,0.445,0.351,3.59165875389794e-28,"Nudt9"
"Tbc1d30",1.34422730383679e-32,0.0825915176478677,0.125,0.068,3.76356760528224e-28,"Tbc1d30"
"Rtkn",1.34549995533642e-32,-0.224358355353563,0.168,0.255,3.76713077495091e-28,"Rtkn"
"Plpp5",1.35066324601427e-32,0.0951322939774274,0.149,0.086,3.78158695619076e-28,"Plpp5"
"Rhot2",1.36375169843135e-32,0.100755485564876,0.198,0.124,3.8182320052681e-28,"Rhot2"
"Cars",1.43248074750696e-32,0.124321784253156,0.265,0.181,4.01065959686999e-28,"Cars"
"Rab34",1.44336461979151e-32,0.138563954579543,0.289,0.203,4.04113226249228e-28,"Rab34"
"Fam171a1",1.46929534809474e-32,0.1060457773282,0.193,0.121,4.11373311559565e-28,"Fam171a1"
"Arl6ip6",1.60508841347614e-32,0.123772130385725,0.251,0.169,4.49392654005051e-28,"Arl6ip6"
"Eprs",1.61709871422319e-32,0.177183225447753,0.616,0.524,4.52755298008209e-28,"Eprs"
"Gtpbp2",1.63027797105989e-32,0.121003383065793,0.251,0.169,4.56445226337348e-28,"Gtpbp2"
"Ivns1abp",1.63612367766857e-32,0.170161183268208,0.38,0.285,4.58081907273647e-28,"Ivns1abp"
"Rpp14",1.65074574976682e-32,0.131390745644608,0.242,0.162,4.62175795019714e-28,"Rpp14"
"Ctnnbl1",1.65374149502615e-32,0.13786954790387,0.245,0.166,4.63014543777423e-28,"Ctnnbl1"
"Dgat1",1.70444946512474e-32,0.126267010187682,0.224,0.147,4.77211761245626e-28,"Dgat1"
"Spata2l",1.71043644664752e-32,0.0888011042350297,0.128,0.07,4.78887996332372e-28,"Spata2l"
"Crym",1.76083020316894e-32,0.273218083965038,0.231,0.154,4.92997240283241e-28,"Crym"
"Abt1",1.80780076649569e-32,0.115882498840496,0.227,0.149,5.06148058603463e-28,"Abt1"
"Mob1b",1.81451076374168e-32,0.10965817293203,0.209,0.134,5.08026723632395e-28,"Mob1b"
"BC051226",1.83927017128858e-32,0.0825025611022766,0.127,0.07,5.14958862557378e-28,"BC051226"
"Cenpv",1.8406970806576e-32,0.116380116927531,0.216,0.14,5.15358368642514e-28,"Cenpv"
"Cdc7",1.8765352941195e-32,0.0945592196009704,0.159,0.094,5.25392351647579e-28,"Cdc7"
"Slc35b4",1.87971492595644e-32,0.109741953439827,0.204,0.13,5.26282584969284e-28,"Slc35b4"
"Lsm5",1.90851147018057e-32,0.189568699626778,0.483,0.395,5.34345041421155e-28,"Lsm5"
"Tubgcp2",1.98234371687583e-32,0.120283126547617,0.236,0.157,5.55016593850896e-28,"Tubgcp2"
"Gas8",1.99232619721251e-32,0.10975965063755,0.183,0.113,5.5781148869556e-28,"Gas8"
"Nr2f6",2.01283609905808e-32,0.0955158164644424,0.151,0.088,5.6355385101428e-28,"Nr2f6"
"Svbp",2.05230986557861e-32,0.142297310703286,0.331,0.24,5.746057161647e-28,"Svbp"
"Parp11",2.07492421750356e-32,0.0885766517822418,0.139,0.078,5.80937282416646e-28,"Parp11"
"Mettl3",2.12636987862716e-32,0.106763208296428,0.195,0.122,5.95341038618031e-28,"Mettl3"
"Lrrc59",2.14656581226908e-32,0.136661771081619,0.301,0.214,6.00995496119098e-28,"Lrrc59"
"Fam149a",2.15334036920887e-32,0.0953893287739498,0.137,0.077,6.028922365711e-28,"Fam149a"
