"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene_symbol"
"1500015A07Rik",2.1545987463002e-10,0.118625061644797,0.157,0.087,6.03244556989129e-06,"1500015A07Rik"
"Smim8",2.15755949791927e-10,0.171967107978396,0.301,0.204,6.04073508227438e-06,"Smim8"
"Usp12",2.16161530084307e-10,0.123478839318729,0.181,0.105,6.05209051930044e-06,"Usp12"
"Dhx29",2.17045112621923e-10,0.146292036062259,0.219,0.136,6.07682906318861e-06,"Dhx29"
"Dnajc11",2.17953823900424e-10,0.128725461135903,0.312,0.209,6.10227116156406e-06,"Dnajc11"
"Vipas39",2.19719866054021e-10,0.123261224378233,0.201,0.12,6.15171680978049e-06,"Vipas39"
"Brf2",2.21132401105688e-10,0.0843527012570993,0.114,0.056,6.19126496615704e-06,"Brf2"
"Acox1",2.26921847747055e-10,0.175446008309726,0.367,0.263,6.35335789322204e-06,"Acox1"
"Mfsd4",2.28070838825829e-10,0.106024958281755,0.152,0.083,6.38552734544557e-06,"Mfsd4"
"Iqce",2.31482476745508e-10,0.109729796550975,0.184,0.106,6.48104638392073e-06,"Iqce"
"Eif2ak1",2.32134385282349e-10,0.143312600666679,0.289,0.192,6.49929851913522e-06,"Eif2ak1"
"Vps13b",2.35701771121162e-10,0.143223001830009,0.244,0.155,6.5991781878503e-06,"Vps13b"
"Pom121",2.3723982399504e-10,0.126902107289174,0.222,0.137,6.64224059221314e-06,"Pom121"
"Fsd1l",2.37670637905495e-10,0.145100109585352,0.298,0.2,6.65430252007806e-06,"Fsd1l"
"Col6a1",2.40439226469556e-10,0.111175161882116,0.14,0.074,6.73181746269463e-06,"Col6a1"
"Bend5",2.40840592557953e-10,0.114411732349059,0.152,0.083,6.74305491043757e-06,"Bend5"
"Xrn2",2.43790123768086e-10,0.196033403418543,0.438,0.33,6.82563588525887e-06,"Xrn2"
"Tmtc1",2.43837237457891e-10,0.107323779863754,0.157,0.086,6.82695497434603e-06,"Tmtc1"
"Trim39",2.45987899602635e-10,0.102425591020816,0.17,0.096,6.88716921307458e-06,"Trim39"
"Reep5",2.48899620896665e-10,0.181111558905872,0.843,0.785,6.96869158586481e-06,"Reep5"
"Rpl13a-ps1",2.53040052913711e-10,0.0993956282832279,0.14,0.074,7.08461540147807e-06,"Rpl13a-ps1"
"Kansl2",2.5311086738097e-10,0.176702289247477,0.358,0.254,7.08659806493241e-06,"Kansl2"
"Dlx2",2.59724739738147e-10,0.159569952546207,0.215,0.131,7.27177326318865e-06,"Dlx2"
"Me3",2.59922949823864e-10,0.115781531230597,0.178,0.102,7.27732274916854e-06,"Me3"
"6030458C11Rik",2.63025961351377e-10,0.116656529180741,0.175,0.101,7.36420086591586e-06,"6030458C11Rik"
"Mterf3",2.63223648068739e-10,0.134903850344161,0.272,0.178,7.36973569862855e-06,"Mterf3"
"Bsdc1",2.6991730553877e-10,0.163365708548787,0.377,0.271,7.55714472047448e-06,"Bsdc1"
"Uspl1",2.70351985688749e-10,0.137706705879157,0.236,0.148,7.5693148953136e-06,"Uspl1"
"Exoc2",2.72383177955606e-10,0.11452198417254,0.209,0.126,7.62618421640106e-06,"Exoc2"
"Frmpd4",2.72604082761968e-10,0.112957052763465,0.158,0.088,7.63236910916959e-06,"Frmpd4"
"Adsl",2.75152777604439e-10,0.113857319909507,0.237,0.148,7.70372746736908e-06,"Adsl"
"Zfp672",2.75393187644864e-10,0.140598121001404,0.271,0.177,7.7104584676809e-06,"Zfp672"
"Etl4",2.76763691699481e-10,0.0937255543445182,0.105,0.05,7.74882984020207e-06,"Etl4"
"Rab27a",2.79023712056118e-10,0.0843093517240662,0.107,0.051,7.81210589014718e-06,"Rab27a"
"Cnp",2.79115501589739e-10,-1.46976578388536,0.613,0.642,7.8146758135095e-06,"Cnp"
"Ap1g1",2.801108365308e-10,0.150594697903691,0.312,0.212,7.84254320118934e-06,"Ap1g1"
"Gm13889",2.81478426448111e-10,0.217930503658834,0.333,0.227,7.88083298369422e-06,"Gm13889"
"Tipin",2.82531128643334e-10,0.143534231049562,0.298,0.201,7.91030653975606e-06,"Tipin"
"Dars",2.83095773065912e-10,0.200939731582554,0.451,0.348,7.92611545429941e-06,"Dars"
"Atp9a",2.83740007887683e-10,0.222287718034688,0.592,0.497,7.94415274083934e-06,"Atp9a"
"Gm10600",2.87336137469904e-10,0.0891560472356156,0.119,0.059,8.04483717688238e-06,"Gm10600"
"Fam120c",2.94699074317972e-10,0.10470853493357,0.148,0.08,8.25098468275458e-06,"Fam120c"
"Ubl7",2.97601639764035e-10,0.201747979242734,0.452,0.344,8.33225071011346e-06,"Ubl7"
"Pcdh20",2.97863484840456e-10,0.150208873300922,0.18,0.104,8.33958184856308e-06,"Pcdh20"
"Rbp1",2.98378947394854e-10,0.214607588256704,0.117,0.059,8.35401376916112e-06,"Rbp1"
"Megf9",3.01901693978527e-10,0.147881067221087,0.318,0.217,8.4526436280108e-06,"Megf9"
"Lsm8",3.02000610854317e-10,0.172142382879759,0.397,0.289,8.45541310269916e-06,"Lsm8"
"Pi16",3.05244402862297e-10,0.0740661679404464,0.113,0.055,8.5462327913386e-06,"Pi16"
"Dgcr8",3.06651559132679e-10,0.102538009091335,0.18,0.103,8.58563035259673e-06,"Dgcr8"
"Lrfn1",3.09519940359407e-10,0.102157289378588,0.178,0.102,8.66593929018268e-06,"Lrfn1"
"Sf3a1",3.11865192371945e-10,0.157866437604935,0.294,0.197,8.73160165602971e-06,"Sf3a1"
"Tbk1",3.12294745629955e-10,0.152255476508345,0.26,0.17,8.74362828814747e-06,"Tbk1"
"Ubap2",3.13495890559342e-10,0.140216738912769,0.245,0.157,8.77725794388047e-06,"Ubap2"
"Tprn",3.14199478531269e-10,-0.213394582180467,0.087,0.178,8.79695699991848e-06,"Tprn"
"Tdrp",3.19486761624039e-10,0.107229821928749,0.149,0.081,8.94499035194984e-06,"Tdrp"
"Prkcz",3.20808492081363e-10,0.170246466478517,0.556,0.432,8.98199616129401e-06,"Prkcz"
"Rfc3",3.24805387685182e-10,0.113823930567403,0.19,0.112,9.09390124440971e-06,"Rfc3"
"Usp1",3.28141643283334e-10,0.126798015307977,0.244,0.154,9.18730972864678e-06,"Usp1"
"Sez6l2",3.3110347897419e-10,0.172700144590543,0.738,0.622,9.27023520431939e-06,"Sez6l2"
"Rab30",3.34032751658014e-10,0.105212401394764,0.184,0.107,9.35224898092107e-06,"Rab30"
"Xrcc5",3.39496541091605e-10,0.128366126099984,0.19,0.113,9.50522415748275e-06,"Xrcc5"
"Gatsl2",3.39796542814749e-10,0.161648235150124,0.294,0.199,9.51362360572734e-06,"Gatsl2"
"Rpain",3.44022372082793e-10,0.141006506130332,0.253,0.163,9.63193837357403e-06,"Rpain"
"Trmt61a",3.45331967346197e-10,0.100681137676089,0.151,0.082,9.66860442175882e-06,"Trmt61a"
"Usp27x",3.47724681729677e-10,0.0890050954875086,0.148,0.08,9.73559563906749e-06,"Usp27x"
"Gpm6b",3.48388943249932e-10,-0.772464272735236,0.645,0.659,9.7541936331116e-06,"Gpm6b"
"Stx8",3.48982020373949e-10,0.184764989857789,0.314,0.219,9.77079860642983e-06,"Stx8"
"Tsc1",3.53903045750059e-10,0.136231692651072,0.298,0.201,9.90857747491015e-06,"Tsc1"
"Zfp334",3.59130332795756e-10,0.0950127832949482,0.142,0.076,1.00549310576156e-05,"Zfp334"
"Ano3",3.61234494913023e-10,0.178955202748134,0.205,0.124,1.01138433885748e-05,"Ano3"
"Ap5s1",3.62860956102543e-10,0.112333561190415,0.19,0.112,1.0159381048959e-05,"Ap5s1"
"Ccdc113",3.64512445140279e-10,0.0859139640934097,0.104,0.05,1.02056194390375e-05,"Ccdc113"
"Gak",3.64515580453154e-10,0.138868273964495,0.24,0.153,1.02057072215274e-05,"Gak"
"Tmem216",3.6714378615574e-10,0.109663281302632,0.17,0.097,1.02792917247884e-05,"Tmem216"
"Cnih3",3.71023001860041e-10,0.0888414685709568,0.104,0.049,1.03879020060774e-05,"Cnih3"
"Tdp2",3.72867897085176e-10,0.140434161217756,0.257,0.167,1.04395553825907e-05,"Tdp2"
"Lactb",3.76854103624118e-10,0.143914761764228,0.231,0.146,1.0551161193268e-05,"Lactb"
"Ptpre",3.8484481850204e-10,0.164425641887613,0.367,0.26,1.07748852284201e-05,"Ptpre"
"Phf23",3.86321146825419e-10,0.175998836034634,0.304,0.212,1.08162194688181e-05,"Phf23"
"Armc10",3.8999368192474e-10,0.100314444573647,0.157,0.087,1.09190431065289e-05,"Armc10"
"Hyal2",3.92602583401174e-10,0.0969027834172746,0.139,0.074,1.09920871300661e-05,"Hyal2"
"Pqlc1",3.94388302167206e-10,0.106446350537823,0.184,0.107,1.10420836840774e-05,"Pqlc1"
"Dnajb11",3.97647062187475e-10,0.174953432514674,0.496,0.379,1.11333224471249e-05,"Dnajb11"
"Pip4k2b",4.04625311300678e-10,0.14611891905164,0.272,0.179,1.13286994657964e-05,"Pip4k2b"
"Pdxdc1",4.11705857029293e-10,0.158633217064775,0.352,0.249,1.15269405851061e-05,"Pdxdc1"
"Neurl1a",4.14313564643567e-10,0.0895312312240939,0.148,0.08,1.15999511828906e-05,"Neurl1a"
"Trnp1",4.1705293111017e-10,0.111905341909944,0.187,0.11,1.16766479652225e-05,"Trnp1"
"Rgmb",4.21276349544872e-10,0.103657453213263,0.132,0.07,1.17948952345573e-05,"Rgmb"
"Eftud2",4.25586337811729e-10,0.161780701869609,0.346,0.245,1.19155662860528e-05,"Eftud2"
"Angptl6",4.3131019796804e-10,0.12285945140822,0.204,0.123,1.20758229227092e-05,"Angptl6"
"Kctd10",4.34899042432877e-10,0.130393800247705,0.227,0.142,1.21763033900357e-05,"Kctd10"
"Cbx7",4.36175145534054e-10,0.118411726148257,0.201,0.121,1.22120317246624e-05,"Cbx7"
"Dtymk",4.40473756676823e-10,0.200171013280331,0.361,0.266,1.23323842394377e-05,"Dtymk"
"Mtpap",4.41358690237769e-10,0.135200755686606,0.225,0.141,1.23571606092771e-05,"Mtpap"
"Tomm40l",4.4617532733188e-10,0.137329351928475,0.245,0.158,1.2492016814638e-05,"Tomm40l"
"Cul4b",4.47586495750527e-10,0.147909119715973,0.23,0.145,1.25315267080233e-05,"Cul4b"
"Zfp61",4.50516329750818e-10,0.124122621174827,0.163,0.093,1.26135562003634e-05,"Zfp61"
"Scaf8",4.50847588419909e-10,0.124766924815661,0.198,0.119,1.26228307805806e-05,"Scaf8"
"Zbtb6",4.5236688730493e-10,0.100184356669606,0.152,0.084,1.26653681107634e-05,"Zbtb6"
"Fbxl6",4.53945641136447e-10,0.13197507356782,0.219,0.136,1.27095700605382e-05,"Fbxl6"
"Vamp1",4.6035377447455e-10,0.136319914485697,0.23,0.142,1.28889849777384e-05,"Vamp1"
"Lnpep",4.65407694429462e-10,0.120201328769364,0.195,0.116,1.30304846286361e-05,"Lnpep"
"Dpp3",4.70102028630644e-10,0.133167931564323,0.227,0.142,1.31619165976008e-05,"Dpp3"
"Ofd1",4.77109034536305e-10,0.0887083977616183,0.137,0.073,1.33580987489475e-05,"Ofd1"
"Trim3",4.77413305721438e-10,0.158895246920874,0.329,0.23,1.33666177335888e-05,"Trim3"
"Thsd7b",4.79894464907507e-10,0.101354818180915,0.129,0.068,1.34360852284804e-05,"Thsd7b"
"Twf2",4.8101195796758e-10,0.1401469643345,0.253,0.164,1.34673727991763e-05,"Twf2"
"R3hdm4",4.83458134356742e-10,0.202476246721255,0.394,0.293,1.35358608457201e-05,"R3hdm4"
"Fam161b",4.85408703321223e-10,0.107777419929287,0.154,0.085,1.35904728755876e-05,"Fam161b"
"Lipt2",4.87574410381709e-10,0.0838189345453555,0.11,0.054,1.36511083418671e-05,"Lipt2"
"Ctage5",4.89599882449891e-10,0.18493963166153,0.434,0.325,1.3707817508832e-05,"Ctage5"
"Klf5",4.92190632708332e-10,0.116918968664227,0.163,0.091,1.37803533345679e-05,"Klf5"
"Ska2",4.94467223835999e-10,0.127844813611825,0.231,0.145,1.38440933329603e-05,"Ska2"
"Acad9",4.96636367621903e-10,0.112341104782781,0.212,0.129,1.39048250206781e-05,"Acad9"
"6330403A02Rik",5.00141540607406e-10,0.11077244750361,0.142,0.077,1.40029628539261e-05,"6330403A02Rik"
"Zfp467",5.00881484163916e-10,0.145517739955439,0.295,0.199,1.40236797936213e-05,"Zfp467"
"Clasrp",5.01751046587176e-10,0.1477700464931,0.315,0.216,1.40480258023478e-05,"Clasrp"
"D3Ertd254e",5.02837707679709e-10,0.120500785217187,0.193,0.115,1.40784501396165e-05,"D3Ertd254e"
"Nol3",5.13294325517843e-10,0.130317776105609,0.218,0.135,1.43712145258486e-05,"Nol3"
"Zmynd19",5.19635057660628e-10,0.0945023399988545,0.134,0.071,1.45487423443822e-05,"Zmynd19"
"Zfp1",5.23982177782237e-10,0.107027862663095,0.193,0.115,1.46704530135471e-05,"Zfp1"
"Zbtb11os1",5.26707612013115e-10,0.0983275753726165,0.161,0.091,1.47467597211432e-05,"Zbtb11os1"
"Dpysl3",5.35716218407112e-10,0.139065098556197,0.274,0.179,1.49989826829623e-05,"Dpysl3"
"Cwf19l2",5.35933369694031e-10,0.14233691447721,0.288,0.192,1.50050624846935e-05,"Cwf19l2"
"Tfe3",5.3682104964787e-10,0.116418820057181,0.198,0.119,1.50299157480411e-05,"Tfe3"
"Cdc40",5.37347846516312e-10,0.142373006338865,0.285,0.19,1.50446650067637e-05,"Cdc40"
"Cdkn2aip",5.43980800806629e-10,0.108593642873959,0.19,0.113,1.5230374460984e-05,"Cdkn2aip"
"Kcnt1",5.45112501605064e-10,0.114324851856272,0.189,0.112,1.52620598199386e-05,"Kcnt1"
"Rexo1",5.50396290314331e-10,0.160588032848197,0.33,0.231,1.54099953362206e-05,"Rexo1"
"Wapl",5.5392537408126e-10,0.186056623087319,0.403,0.301,1.55088026235271e-05,"Wapl"
"Ebpl",5.56429816458725e-10,0.175653188464467,0.387,0.282,1.55789220012114e-05,"Ebpl"
"Gm43796",5.59650554956921e-10,0.118648324411271,0.204,0.123,1.56690962376839e-05,"Gm43796"
"4930453N24Rik",5.74572964265844e-10,0.132013967632311,0.262,0.171,1.60868938535151e-05,"4930453N24Rik"
"Plcl2",5.78141313048625e-10,0.0878099090128355,0.145,0.078,1.61868004827354e-05,"Plcl2"
"Galnt1",5.84546652432485e-10,0.164131946724942,0.323,0.224,1.63661371748047e-05,"Galnt1"
"Rnf138rt1",5.93468960047495e-10,0.0995624218471305,0.119,0.06,1.66159439434098e-05,"Rnf138rt1"
"Lrrc6",5.9474334505498e-10,0.0904623734969362,0.1,0.048,1.66516241748493e-05,"Lrrc6"
"Stk11",5.94939488472183e-10,0.169282826532087,0.406,0.303,1.66571157982442e-05,"Stk11"
"Tnni1",5.97694358053506e-10,-0.172236557175262,0.044,0.123,1.67342466367821e-05,"Tnni1"
"Dnah7a",6.00507555256778e-10,0.0929958861794154,0.128,0.067,1.68130105320793e-05,"Dnah7a"
"Fastk",6.0494870162848e-10,0.170548491610376,0.399,0.294,1.69373537481942e-05,"Fastk"
"Smim20",6.08418005476219e-10,0.186944129810083,0.364,0.264,1.70344873173232e-05,"Smim20"
"Dyrk3",6.12849885156593e-10,0.0762474111908882,0.104,0.05,1.71585710846143e-05,"Dyrk3"
"Tubg1",6.16308794844381e-10,0.186307623157897,0.361,0.256,1.7255413638053e-05,"Tubg1"
"Fgfr1op",6.16833651361099e-10,0.118657205534116,0.198,0.119,1.7270108570808e-05,"Fgfr1op"
"Thoc5",6.27908722463734e-10,0.112531632465988,0.186,0.11,1.75801884115396e-05,"Thoc5"
"Dhodh",6.33805959292074e-10,0.117536293597846,0.216,0.133,1.77452992482595e-05,"Dhodh"
"Senp1",6.35714522804778e-10,0.109262616035827,0.161,0.091,1.77987352094882e-05,"Senp1"
"Slc33a1",6.46379915983433e-10,0.136437894038051,0.291,0.195,1.80973448877042e-05,"Slc33a1"
"Atad5",6.4722791017134e-10,0.080585045384204,0.117,0.059,1.81210870289772e-05,"Atad5"
"Ddr1",6.50797351005183e-10,-0.206067850607733,0.131,0.232,1.82210242334431e-05,"Ddr1"
"Ahcyl1",6.56357024870268e-10,0.18100589575106,0.473,0.365,1.83766839823178e-05,"Ahcyl1"
"Fam20b",6.59326173667402e-10,0.148830291434747,0.233,0.149,1.84598142103399e-05,"Fam20b"
"Tmem215",6.59467225477999e-10,0.142528350668422,0.105,0.051,1.8463763378933e-05,"Tmem215"
"Gnl3",6.60538946579906e-10,0.190673895046996,0.37,0.27,1.84937694263442e-05,"Gnl3"
"Rasa2",6.64333294811859e-10,0.139712061463034,0.266,0.176,1.86000035881424e-05,"Rasa2"
"Lrrcc1",6.69769475864265e-10,0.156166964115968,0.314,0.216,1.87522057852477e-05,"Lrrcc1"
"Pex6",6.7003642916635e-10,0.139685207433425,0.257,0.168,1.87596799437995e-05,"Pex6"
"Sccpdh",6.70144417569921e-10,0.193210370453735,0.635,0.531,1.87627034031227e-05,"Sccpdh"
"C030039L03Rik",6.74250528174872e-10,0.105691338192384,0.143,0.078,1.88776662878401e-05,"C030039L03Rik"
"Mto1",6.76519355069767e-10,0.126911682725218,0.25,0.161,1.89411889032433e-05,"Mto1"
"Actn1",6.79754142738762e-10,0.126503069422764,0.265,0.172,1.90317564883999e-05,"Actn1"
"Mapkap1",6.82194901932138e-10,0.168203059904405,0.359,0.258,1.9100092864296e-05,"Mapkap1"
"Trpc4ap",6.96440094715069e-10,0.174519854397992,0.51,0.404,1.94989297718325e-05,"Trpc4ap"
"Pisd",7.02718809588932e-10,0.134770350622514,0.318,0.219,1.96747212308709e-05,"Pisd"
"Ccdc66",7.11774391632298e-10,0.132658167165991,0.186,0.111,1.99282594169211e-05,"Ccdc66"
"Sfxn3",7.13641092114308e-10,0.159597368220739,0.283,0.191,1.99805232970164e-05,"Sfxn3"
"Lzts1",7.24585897394142e-10,0.130577101870536,0.19,0.113,2.02869559552412e-05,"Lzts1"
"Zfp426",7.27147843046767e-10,0.128422039708843,0.205,0.126,2.03586853096234e-05,"Zfp426"
"Zkscan3",7.28066975921104e-10,0.147959789883968,0.336,0.234,2.03844191918391e-05,"Zkscan3"
"Mrs2",7.2939013798767e-10,0.0861089107453161,0.125,0.065,2.04214650833788e-05,"Mrs2"
"Ctnnbip1",7.31810254498822e-10,0.198517666535418,0.489,0.379,2.0489223505458e-05,"Ctnnbip1"
"Adra1b",7.33216124696955e-10,0.0867180769130119,0.11,0.054,2.05285850592654e-05,"Adra1b"
"Gpkow",7.35748635188481e-10,0.100275993725684,0.18,0.104,2.05994902880071e-05,"Gpkow"
"Ift88",7.40226718258556e-10,0.137488997014678,0.227,0.143,2.07248676578031e-05,"Ift88"
"Rnf13",7.41070545129521e-10,-0.623374277259952,0.537,0.587,2.07484931225363e-05,"Rnf13"
"Mfap1a",7.41097744453471e-10,0.151745679427733,0.329,0.23,2.07492546492083e-05,"Mfap1a"
"Cfl2",7.56445191644826e-10,0.236361436316256,0.744,0.663,2.11789524756718e-05,"Cfl2"
"Cc2d1a",7.57938078195519e-10,0.113865564564297,0.209,0.128,2.12207503133181e-05,"Cc2d1a"
"Dph5",7.58453285905791e-10,0.135455954687187,0.247,0.159,2.12351750987903e-05,"Dph5"
"Gmppa",7.63119379620681e-10,0.124155963410584,0.254,0.165,2.13658163906198e-05,"Gmppa"
"Cntn4",7.68795560116747e-10,0.148380233812613,0.163,0.094,2.15247380921487e-05,"Cntn4"
"Car2",7.69400507904589e-10,-1.45643685913927,0.493,0.545,2.15416754203127e-05,"Car2"
"Glce",7.78702434218188e-10,0.118091721993133,0.18,0.105,2.18021107532408e-05,"Glce"
"Zswim1",7.81690759827251e-10,0.115560770631554,0.209,0.127,2.18857778936434e-05,"Zswim1"
"2410016O06Rik",7.85460763953328e-10,0.0802904488341167,0.125,0.065,2.19913304691653e-05,"2410016O06Rik"
"Mast2",7.93048322459097e-10,0.104983646280604,0.193,0.115,2.22037669322098e-05,"Mast2"
"Slc5a6",7.95423404876802e-10,0.111457423167175,0.169,0.098,2.22702644897407e-05,"Slc5a6"
"Smarca4",7.98596819382141e-10,0.169871916023234,0.414,0.309,2.23591137490612e-05,"Smarca4"
"Thap2",8.09726329477534e-10,0.119314594804526,0.228,0.143,2.2670717772712e-05,"Thap2"
"Gm19412",8.11784582578196e-10,0.105004599015324,0.148,0.081,2.27283447430243e-05,"Gm19412"
"Zfp949",8.15675171159541e-10,0.102373488246202,0.174,0.1,2.28372734421248e-05,"Zfp949"
"Crebbp",8.21426799474618e-10,0.165850996002558,0.405,0.297,2.29983075316904e-05,"Crebbp"
"Coq6",8.22170345541348e-10,0.120815268889878,0.184,0.109,2.30191253344667e-05,"Coq6"
"Wipf2",8.28119363278875e-10,0.12816998255059,0.244,0.156,2.31856859330819e-05,"Wipf2"
"Zfp580",8.29294422851996e-10,0.155250939418042,0.265,0.176,2.32185852510102e-05,"Zfp580"
"Mpp6",8.37762435556682e-10,0.131957287845641,0.222,0.139,2.3455672670716e-05,"Mpp6"
"Slit1",8.39115585145717e-10,0.101241575204798,0.145,0.079,2.34935581529098e-05,"Slit1"
"Trmt10a",8.47862087035727e-10,0.102936919953932,0.174,0.1,2.37384427128263e-05,"Trmt10a"
"Clstn2",8.6156670312854e-10,0.133914724301131,0.169,0.098,2.41221445541929e-05,"Clstn2"
"Exoc5",8.62407395505317e-10,0.167222478254073,0.387,0.285,2.41456822593579e-05,"Exoc5"
"Ttc7b",8.69829319519758e-10,0.120981437575564,0.233,0.148,2.43534812879142e-05,"Ttc7b"
"Arhgap24",8.77425057674807e-10,0.127166954334684,0.172,0.099,2.45661467647793e-05,"Arhgap24"
"Fabp3-ps1",8.79441901357101e-10,0.0976629767956773,0.132,0.071,2.46226143541961e-05,"Fabp3-ps1"
"Thrb",8.8346108483659e-10,0.122308612811155,0.175,0.102,2.47351434532549e-05,"Thrb"
"Eif2b3",8.83579238364935e-10,0.159075385954786,0.289,0.196,2.47384515157414e-05,"Eif2b3"
"Gpat4",8.87856539099018e-10,0.167544503776695,0.397,0.293,2.48582073816943e-05,"Gpat4"
"Gpr180",9.01156621548099e-10,0.143011514940248,0.269,0.179,2.52305830901037e-05,"Gpr180"
"Ssh2",9.01231734048540e-10,0.131419319915354,0.265,0.174,2.5232686089891e-05,"Ssh2"
"Cuta",9.27201175459902e-10,0.215586093428449,0.569,0.476,2.59597785105263e-05,"Cuta"
"Grb14",9.51624077997555e-10,-0.46579605475843,0.251,0.346,2.66435709357755e-05,"Grb14"
"Rnf157",9.52064828751711e-10,0.119595456873121,0.222,0.139,2.66559110753904e-05,"Rnf157"
"Rnf111",9.61306312749114e-10,0.129169590385397,0.24,0.154,2.69146541443497e-05,"Rnf111"
"2010315B03Rik",9.66810023055686e-10,0.128184407737372,0.186,0.111,2.70687470255131e-05,"2010315B03Rik"
"Erdr1",9.71330707109326e-10,0.14907344896041,0.365,0.26,2.71953171376469e-05,"Erdr1"
"Taf1b",9.78174639752561e-10,0.116177193105063,0.207,0.127,2.73869335637922e-05,"Taf1b"
"Dhrs13",9.86710577105208e-10,0.113613665829373,0.161,0.092,2.76259227377916e-05,"Dhrs13"
"Ric8",9.87856382356528e-10,0.153961113103851,0.298,0.204,2.76580029932181e-05,"Ric8"
"Mettl2",9.92560624198292e-10,0.120269485260293,0.186,0.111,2.77897123563038e-05,"Mettl2"
"Gna12",9.99027413412419e-10,-0.160474082343909,0.061,0.145,2.79707695207209e-05,"Gna12"
"Tspan4",1.00096250282771e-09,0.135426151402743,0.207,0.128,2.80249481541703e-05,"Tspan4"
"Sh3kbp1",1.02586654968329e-09,0.172379132419996,0.406,0.299,2.87222116580329e-05,"Sh3kbp1"
"Smim11",1.02721414406038e-09,0.189427785721207,0.416,0.317,2.87599416054025e-05,"Smim11"
"Uvssa",1.03209549530211e-09,0.143213738288958,0.233,0.15,2.88966096774684e-05,"Uvssa"
"Spag1",1.03509823024594e-09,0.089186379616501,0.123,0.064,2.89806802504258e-05,"Spag1"
"Stk4",1.04937112844424e-09,0.115273380933287,0.184,0.109,2.93802928541819e-05,"Stk4"
"Tpst1",1.05209918433876e-09,0.168649278078512,0.419,0.312,2.94566729631167e-05,"Tpst1"
"Zfp386",1.05659074990584e-09,0.147697478755693,0.256,0.169,2.95824278158638e-05,"Zfp386"
"Ddc",1.06408341256579e-09,0.206489581615297,0.279,0.187,2.97922073850171e-05,"Ddc"
"Daxx",1.06737871710645e-09,0.121459688042851,0.216,0.135,2.98844693215465e-05,"Daxx"
"E130309D02Rik",1.08184228697749e-09,0.110396409240738,0.187,0.111,3.02894203507958e-05,"E130309D02Rik"
"Rfx1",1.08616616655078e-09,0.0867171222107106,0.107,0.053,3.04104803310887e-05,"Rfx1"
"Tprkb",1.09140833466471e-09,0.177846472736827,0.425,0.322,3.05572505539425e-05,"Tprkb"
"Igf2r",1.09992825239062e-09,0.0954579642510601,0.154,0.086,3.07957912104325e-05,"Igf2r"
"Rab1b",1.12079531077399e-09,0.170184267097712,0.317,0.223,3.13800271110502e-05,"Rab1b"
"Nefh",1.13206293246093e-09,0.121820940410833,0.187,0.111,3.16954979830411e-05,"Nefh"
"Coq9",1.13529879741806e-09,0.16254158473535,0.323,0.227,3.17860957301109e-05,"Coq9"
"B4galt4",1.14236551729731e-09,0.0897477838191614,0.145,0.079,3.19839497532902e-05,"B4galt4"
"Rad21",1.1468814241933e-09,0.178754690796951,0.46,0.357,3.21103861145641e-05,"Rad21"
"Man2a2",1.17004122085704e-09,0.124632493747261,0.288,0.192,3.27588141015553e-05,"Man2a2"
"Ost4",1.17713820018674e-09,0.214446250521154,0.559,0.471,3.29575153288285e-05,"Ost4"
"Tnks2",1.17796663155172e-09,0.185558225250373,0.426,0.32,3.2980709750185e-05,"Tnks2"
"Gas2l1",1.19469940801322e-09,0.1018670487733,0.192,0.115,3.34491940255541e-05,"Gas2l1"
"Golga3",1.21910071483431e-09,0.148548873427633,0.269,0.181,3.4132381813931e-05,"Golga3"
"BC051226",1.2289474867992e-09,0.0995700564107393,0.137,0.074,3.4408071735404e-05,"BC051226"
"Ccdc50",1.24009791247098e-09,0.189873917397114,0.388,0.291,3.47202613533625e-05,"Ccdc50"
"Stam",1.25576197482867e-09,0.149614884057286,0.349,0.251,3.51588237712532e-05,"Stam"
"Fam110a",1.25842831735076e-09,0.102966773708347,0.174,0.101,3.52334760291866e-05,"Fam110a"
"Lsm11",1.26381347975709e-09,0.0888925610584682,0.107,0.053,3.53842498062389e-05,"Lsm11"
"Pi4k2a",1.26434300293071e-09,0.123079197163132,0.26,0.169,3.53990753960539e-05,"Pi4k2a"
"Fam3c",1.2784226799789e-09,0.166269347860031,0.352,0.251,3.57932781940494e-05,"Fam3c"
"Ipo5",1.29345856735172e-09,0.143959631165413,0.338,0.237,3.62142529687134e-05,"Ipo5"
"Wdr48",1.30129972708663e-09,0.142484279962383,0.244,0.159,3.64337897589716e-05,"Wdr48"
"Med20",1.30238361189473e-09,0.113606292728949,0.189,0.113,3.64641363658286e-05,"Med20"
"Tmpo",1.31201227883207e-09,0.146659145876271,0.352,0.252,3.67337197827402e-05,"Tmpo"
"Klf7",1.31775753956936e-09,0.2182083336562,0.461,0.357,3.6894575592863e-05,"Klf7"
"Edc3",1.31879970139415e-09,0.111474323371627,0.19,0.114,3.69237540396335e-05,"Edc3"
"Specc1l",1.31912166559151e-09,0.136652637399237,0.234,0.151,3.69327683932311e-05,"Specc1l"
