"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene_symbol"
"B230219D22Rik",5.15242939947037e-13,0.697571193083857,0.914,0.593,1.44257718326372e-08,"B230219D22Rik"
"Mdh2",5.17169782710017e-13,0.892274831711167,0.914,0.805,1.4479719576315e-08,"Mdh2"
"Rgs2",5.36840949972316e-13,1.44084461686389,0.654,0.344,1.50304729173249e-08,"Rgs2"
"Mtch1",5.51070776375815e-13,0.829758663732449,0.889,0.681,1.54288795969701e-08,"Mtch1"
"Scn2a1",5.70735220915444e-13,0.67409943851212,0.864,0.551,1.59794447151906e-08,"Scn2a1"
"Atp6v0b",5.79213413541e-13,0.845487494133999,0.975,0.903,1.62168171523209e-08,"Atp6v0b"
"Mchr1",5.82708395169131e-13,0.41130968560727,0.272,0.07,1.63146696479453e-08,"Mchr1"
"Enpp5",5.88620053762645e-13,0.694073672289196,0.852,0.53,1.64801842652465e-08,"Enpp5"
"Icam5",5.89731902594518e-13,0.534540909581388,0.407,0.139,1.65113138088413e-08,"Icam5"
"Pcp4",6.20935027866667e-13,1.13213159524483,0.938,0.746,1.73849389102109e-08,"Pcp4"
"Id4",6.44375224598931e-13,1.05246967421609,0.531,0.229,1.80412175383209e-08,"Id4"
"Cops7a",6.51170391099728e-13,0.642830269899387,0.765,0.46,1.82314686100102e-08,"Cops7a"
"Cbx5",6.61046452459992e-13,0.747220713395484,0.901,0.645,1.85079785759749e-08,"Cbx5"
"Ubb",6.67201717517383e-13,0.990670432661263,0.988,0.998,1.86803136870517e-08,"Ubb"
"Elmod1",6.8961052764227e-13,0.729210827942067,0.79,0.452,1.93077155529283e-08,"Elmod1"
"Zyg11b",6.95709536621852e-13,0.47721581090657,0.704,0.328,1.94784756063386e-08,"Zyg11b"
"Ogt",7.25173757348078e-13,0.687475246865954,0.901,0.672,2.03034148582315e-08,"Ogt"
"Eri3",7.3736188504637e-13,0.707905498492049,0.802,0.516,2.06446580575283e-08,"Eri3"
"Erc2",7.64318811047622e-13,0.479872333051367,0.58,0.241,2.13993980717113e-08,"Erc2"
"Uqcrc2",8.0063867914504e-13,0.695663155643557,0.938,0.675,2.24162817387028e-08,"Uqcrc2"
"Nme1",8.27105029886832e-13,0.935149689147755,0.877,0.761,2.31572866267715e-08,"Nme1"
"Eif1",8.5956777470533e-13,0.802203450509989,1,0.976,2.40661785561998e-08,"Eif1"
"Ptk2b",9.06235503766646e-13,0.657176909150681,0.407,0.141,2.53727816344585e-08,"Ptk2b"
"Gda",9.08306668280206e-13,0.61070459237294,0.667,0.307,2.54307700985092e-08,"Gda"
"Uqcrb",9.10364307831102e-13,0.772337854928366,0.975,0.894,2.54883798906552e-08,"Uqcrb"
"Ndufb9",9.20305103111241e-13,0.894509401912519,0.901,0.781,2.57667022769085e-08,"Ndufb9"
"Dnm1l",9.47253787537005e-13,0.817637616797418,0.852,0.551,2.65212115434611e-08,"Dnm1l"
"1110051M20Rik",9.62462289624876e-13,0.596807059098751,0.741,0.399,2.69470191849173e-08,"1110051M20Rik"
"Anp32a",9.72881802836395e-13,0.844577803555043,0.827,0.62,2.72387447158134e-08,"Anp32a"
"Lmo7",9.91343868007986e-13,0.599118174217379,0.358,0.113,2.77556456164876e-08,"Lmo7"
"Sh2d5",9.98671879633818e-13,0.425920755551183,0.506,0.193,2.79608152859876e-08,"Sh2d5"
"Kif5c",1.00351498374682e-12,0.783438854451141,0.84,0.521,2.80964125149434e-08,"Kif5c"
"Timm8b",1.09172299703778e-12,0.847058975094546,0.901,0.724,3.05660604710638e-08,"Timm8b"
"Oaz2",1.13840591330244e-12,0.766736375575365,0.889,0.605,3.18730887606416e-08,"Oaz2"
"Cited2",1.17931542711212e-12,0.9017243995316,0.667,0.316,3.30184733282851e-08,"Cited2"
"C1d",1.18179770739215e-12,0.719376832321988,0.901,0.651,3.30879722115655e-08,"C1d"
"Cit",1.20735329909206e-12,0.624534899754149,0.765,0.411,3.38034776679794e-08,"Cit"
"Bex4",1.21520948074019e-12,0.742969830525936,0.765,0.452,3.40234350417638e-08,"Bex4"
"Sms",1.28348960679931e-12,0.70298331231502,0.765,0.436,3.59351420111671e-08,"Sms"
"Psmc2",1.3454696334396e-12,0.733478501974813,0.84,0.588,3.7670458797042e-08,"Psmc2"
"Ndufv3",1.34941170371145e-12,0.807601030276404,0.889,0.69,3.77808288805132e-08,"Ndufv3"
"Ndufb6",1.36590778655985e-12,0.800423013381283,0.877,0.676,3.82426862081028e-08,"Ndufb6"
"Tmem59l",1.38647603788264e-12,0.860632717978388,0.926,0.619,3.88185561086382e-08,"Tmem59l"
"Atp6v0e2",1.48307495819433e-12,0.694110986720212,0.926,0.703,4.15231326795248e-08,"Atp6v0e2"
"Nptn",1.51464223319832e-12,0.747483679422827,0.864,0.571,4.24069532450866e-08,"Nptn"
"Ran",1.56579043299456e-12,0.756911483803626,0.914,0.751,4.38390005429818e-08,"Ran"
"Sepw1",1.57605106037933e-12,0.92790004744597,0.926,0.894,4.41262775885005e-08,"Sepw1"
"Arid4a",1.63258998428343e-12,0.563387747563447,0.765,0.424,4.57092543799675e-08,"Arid4a"
"Gad1",1.65382306744696e-12,0.795455275145295,0.864,0.526,4.63037382423799e-08,"Gad1"
"Thoc7",1.66579183427402e-12,0.583750770183879,0.852,0.502,4.66388397760039e-08,"Thoc7"
"Elmo1",1.66959264049672e-12,0.912813471365089,0.778,0.479,4.67452547486272e-08,"Elmo1"
"Fam20c",1.71591220838272e-12,0.333125423548861,0.444,0.155,4.80421100102995e-08,"Fam20c"
"Cyp46a1",1.74901534443422e-12,0.637354432370543,0.63,0.321,4.89689316134693e-08,"Cyp46a1"
"Ndufa5",1.79320565009036e-12,0.784644074865666,0.951,0.819,5.02061717912298e-08,"Ndufa5"
"Higd2a",1.81617200363064e-12,0.689908431807421,0.914,0.688,5.08491837576508e-08,"Higd2a"
"Ndufa11",1.8713738827925e-12,0.816434903138404,0.914,0.77,5.23947259704245e-08,"Ndufa11"
"Ddx24",2.07038033959043e-12,0.793255884550093,0.938,0.718,5.79665087478527e-08,"Ddx24"
"Cntnap5a",2.07312252612867e-12,0.3891361184154,0.506,0.192,5.80432844865505e-08,"Cntnap5a"
"Ppia",2.10996477652505e-12,0.83558142666653,1,0.983,5.90747938131484e-08,"Ppia"
"Syn1",2.1174885122332e-12,0.621573696618015,0.778,0.428,5.92854433655051e-08,"Syn1"
"Prkar1a",2.17419652212633e-12,0.760310980958917,0.988,0.852,6.08731542264931e-08,"Prkar1a"
"Pnmal2",2.2954433851068e-12,0.788563217097668,0.901,0.702,6.42678238962201e-08,"Pnmal2"
"Scamp1",2.5779012847505e-12,0.634757516868486,0.79,0.493,7.21760801704446e-08,"Scamp1"
"Sdcbp",2.68611948000591e-12,0.844007031322197,0.864,0.542,7.52059732012055e-08,"Sdcbp"
"Rgs8",2.6887770640116e-12,0.421664792402225,0.42,0.148,7.52803802381967e-08,"Rgs8"
"Ogfrl1",2.7417163693653e-12,0.825453941079038,0.679,0.355,7.67625749094898e-08,"Ogfrl1"
"Ndufc2",2.74397433854554e-12,0.766924095844276,1,0.859,7.68257935305979e-08,"Ndufc2"
"Sncb",2.76867289546247e-12,0.897067842946179,0.914,0.639,7.75173037271581e-08,"Sncb"
"Atp5g3",2.81949329639324e-12,0.800206330165852,0.914,0.727,7.8940173312418e-08,"Atp5g3"
"Npm1",2.82642562747825e-12,0.724623550576963,0.951,0.78,7.91342647181361e-08,"Npm1"
"Gnb2",2.89015219208975e-12,0.675863381047361,0.975,0.874,8.09184810741289e-08,"Gnb2"
"Bcl11a",2.97669594713849e-12,0.682194351458997,0.531,0.224,8.33415331279836e-08,"Bcl11a"
"2010107E04Rik",3.04444092028388e-12,0.773514863847625,0.963,0.753,8.5238256886108e-08,"2010107E04Rik"
"1700037H04Rik",3.08477802335961e-12,0.527622132986115,0.716,0.349,8.63676150980223e-08,"1700037H04Rik"
"Prkacb",3.10246059538212e-12,0.737735829569454,0.975,0.714,8.68626917495087e-08,"Prkacb"
"Tnik",3.13104958679982e-12,0.647848169105934,0.802,0.482,8.76631263312213e-08,"Tnik"
"Ndufb5",3.14940423212675e-12,0.810962409484046,0.926,0.768,8.81770196910847e-08,"Ndufb5"
"Epha5",3.19146762030118e-12,0.737534000079051,0.79,0.453,8.93547104331924e-08,"Epha5"
"Cdkn2d",3.22358282007933e-12,0.622834085501453,0.79,0.458,9.02538717965812e-08,"Cdkn2d"
"Trappc2l",3.2324773149211e-12,0.765791848725277,0.827,0.556,9.05028998631609e-08,"Trappc2l"
"Napg",3.3234020885805e-12,0.752403888747491,0.778,0.484,9.30486116760769e-08,"Napg"
"Tmem179",3.35256071387284e-12,0.587674684301826,0.802,0.451,9.38649948670118e-08,"Tmem179"
"4921524J17Rik",3.39605180412456e-12,0.457584454255575,0.568,0.246,9.50826584118795e-08,"4921524J17Rik"
"Cpne4",3.40858330638602e-12,0.397286178261204,0.333,0.101,9.54335154121957e-08,"Cpne4"
"1110017D15Rik",3.50258235264509e-12,0.264538847310253,0.259,0.066,9.80653007093573e-08,"1110017D15Rik"
"Arhgap20",3.52700569450867e-12,0.621825336789744,0.704,0.365,9.87491054348538e-08,"Arhgap20"
"Atp6ap2",3.77151349906153e-12,0.769318653399186,0.914,0.801,1.05594834946725e-07,"Atp6ap2"
"Tubg2",3.8011643319209e-12,0.473255248265348,0.593,0.257,1.06424998965121e-07,"Tubg2"
"Ddx5",3.809429493036e-12,0.763272855940148,0.963,0.946,1.06656406946022e-07,"Ddx5"
"Smarca2",4.12923862642305e-12,0.689930458390738,0.901,0.622,1.15610423062593e-07,"Smarca2"
"Maged1",4.30543039072134e-12,0.800903160656888,0.951,0.815,1.20543440079416e-07,"Maged1"
"Sult4a1",4.34099411270174e-12,0.741866272040786,0.79,0.495,1.21539153167423e-07,"Sult4a1"
"Arpc5l",4.34763134753849e-12,0.681191224450211,0.84,0.603,1.21724982468383e-07,"Arpc5l"
"Mtfp1",4.48776601380328e-12,0.566991661544752,0.58,0.255,1.25648472854464e-07,"Mtfp1"
"Oxct1",4.51067847648705e-12,0.514713588730965,0.864,0.523,1.26289975984684e-07,"Oxct1"
"Atp6v1c1",4.58002241829626e-12,0.722086188261869,0.877,0.637,1.28231467667459e-07,"Atp6v1c1"
"Ubqln2",4.61688738131715e-12,0.648783058847835,0.926,0.657,1.29263612902118e-07,"Ubqln2"
"Adgrl2",4.66280786655525e-12,0.479912100269994,0.444,0.17,1.30549294647814e-07,"Adgrl2"
"Araf",4.78192855163391e-12,0.79027219836528,0.926,0.693,1.33884435588646e-07,"Araf"
"Arl6ip5",5.06315866481522e-12,0.670366883903017,0.901,0.669,1.41758316297497e-07,"Arl6ip5"
"Wfs1",5.06980405853683e-12,0.820335952009032,0.543,0.239,1.41944374030914e-07,"Wfs1"
"Morf4l2",5.14313995411343e-12,0.766200421372405,0.963,0.784,1.43997632435268e-07,"Morf4l2"
"Rbfox1",5.2696245767553e-12,0.861418117287773,0.667,0.366,1.47538948899995e-07,"Rbfox1"
"Pam16",5.31660395166435e-12,0.699064365058679,0.852,0.583,1.48854277438699e-07,"Pam16"
"Scn2b",5.31702315730847e-12,0.67835782011057,0.716,0.379,1.48866014358322e-07,"Scn2b"
"Fkbp3",5.68870460812634e-12,0.795596982540159,0.901,0.737,1.59272351618321e-07,"Fkbp3"
"1500011B03Rik",5.69977351468743e-12,0.761209415667763,0.926,0.611,1.59582258864219e-07,"1500011B03Rik"
"Atp5f1",5.73946697652232e-12,0.771826497811792,0.938,0.833,1.60693596408672e-07,"Atp5f1"
"Ccdc148",5.83406395617993e-12,0.370576492547261,0.457,0.169,1.63342122645126e-07,"Ccdc148"
"Ndufc1",6.04399634806712e-12,0.82818782381281,0.889,0.749,1.69219809753183e-07,"Ndufc1"
"Rarb",6.05593576013553e-12,0.316181445727259,0.309,0.088,1.69554089412275e-07,"Rarb"
"Mycbp2",6.16189514209337e-12,0.600312030963804,0.963,0.716,1.7252074018833e-07,"Mycbp2"
"Gm1673",6.22782430913542e-12,0.780812505819545,0.926,0.641,1.74366625007174e-07,"Gm1673"
"Mgea5",6.2377833528741e-12,0.52227267873489,0.741,0.41,1.74645458313769e-07,"Mgea5"
"Zranb2",6.32901186723387e-12,0.699692086267925,0.926,0.722,1.77199674258814e-07,"Zranb2"
"Calm3",6.35624406722622e-12,0.638684027040437,1,0.881,1.779621213942e-07,"Calm3"
"Ldha",6.47311991316678e-12,0.7588207514587,0.84,0.585,1.81234411328843e-07,"Ldha"
"Cox6c",7.08012658141468e-12,0.79866396984595,0.963,0.929,1.98229384026448e-07,"Cox6c"
"Plppr1",7.17799502590277e-12,0.645862715561362,0.531,0.237,2.00969504735226e-07,"Plppr1"
"Mapk10",7.34574504196526e-12,0.594010633147676,0.765,0.446,2.05666169684943e-07,"Mapk10"
"Srrm2",7.43719711618472e-12,0.691274651336924,0.963,0.863,2.0822664485894e-07,"Srrm2"
"Gabbr1",7.89197539373699e-12,0.722988267795703,0.938,0.764,2.20959527073848e-07,"Gabbr1"
"Rtcb",7.91033554487566e-12,0.647321585020491,0.778,0.465,2.21473574585429e-07,"Rtcb"
"Vapa",7.98373645798141e-12,0.684240293259499,0.914,0.827,2.23528653350564e-07,"Vapa"
"Sept11",8.21454347684022e-12,0.516083374431151,0.642,0.312,2.29990788264572e-07,"Sept11"
"Ppa1",8.54937008279916e-12,0.715730550109515,0.728,0.439,2.39365263578211e-07,"Ppa1"
"Syn2",8.55734396509403e-12,0.793458748104267,0.889,0.628,2.39588516334703e-07,"Syn2"
"Psma3",8.56074435011882e-12,0.735010476557716,0.951,0.771,2.39683720314627e-07,"Psma3"
"Tmsb10",8.57044721749753e-12,0.878052803516854,0.951,0.79,2.39955381195496e-07,"Tmsb10"
"Mrps14",8.68582998205108e-12,0.747229640469423,0.827,0.589,2.43185867837466e-07,"Mrps14"
"Wbp11",8.80303143596179e-12,0.62781726312874,0.84,0.562,2.46467274144058e-07,"Wbp11"
"Fam174b",8.96979417271614e-12,0.331842710053855,0.296,0.087,2.51136297247706e-07,"Fam174b"
"Arpp21",9.08814264157451e-12,1.46864151974355,0.667,0.372,2.54449817678803e-07,"Arpp21"
"Mapk1",9.45037766517972e-12,0.782340541323823,0.815,0.585,2.64591673869702e-07,"Mapk1"
"Mrps36",9.48764065801565e-12,0.537408682556383,0.765,0.456,2.65634963143122e-07,"Mrps36"
"Ralyl",9.54901483225065e-12,0.69137223240212,0.753,0.433,2.67353317273354e-07,"Ralyl"
"Actg1",9.56157870375878e-12,0.780544500690776,1,0.959,2.67705080547838e-07,"Actg1"
"Fus",9.68999230601955e-12,0.629528505644217,0.938,0.836,2.71300404583935e-07,"Fus"
"Ppp1r1a",9.71508381331137e-12,0.580211983973596,0.642,0.319,2.72002916605092e-07,"Ppp1r1a"
"Itpka",9.84815706434249e-12,0.338488181790005,0.284,0.079,2.75728701487461e-07,"Itpka"
"Ywhab",9.86468772952468e-12,0.813130249289922,0.963,0.783,2.76191527051232e-07,"Ywhab"
"Cadm1",1.00227689663281e-11,0.785915183711416,0.938,0.76,2.80617485519253e-07,"Cadm1"
"C1qtnf4",1.00772194196799e-11,0.91355611982538,0.741,0.463,2.82141989312197e-07,"C1qtnf4"
"Atp6v1a",1.0359925708661e-11,0.778799187051584,0.901,0.716,2.90057199991089e-07,"Atp6v1a"
"Mrps25",1.05824827697497e-11,0.532431255780634,0.679,0.347,2.96288352587451e-07,"Mrps25"
"Eif3c",1.09623088998537e-11,0.67589083316301,0.852,0.625,3.06922724578103e-07,"Eif3c"
"Oaz1",1.1001664422753e-11,0.756656474431319,0.963,0.963,3.08024600508238e-07,"Oaz1"
"Arl3",1.15875893909109e-11,0.719407353619897,0.864,0.603,3.24429327766723e-07,"Arl3"
"Prkce",1.16752405425783e-11,0.608028667505791,0.654,0.355,3.26883384711107e-07,"Prkce"
"Ranbp1",1.20322315670805e-11,0.698591184567985,0.914,0.738,3.3687841941512e-07,"Ranbp1"
"Nrsn2",1.22441874742774e-11,0.804991722454692,0.938,0.633,3.42812760904819e-07,"Nrsn2"
"B4galt6",1.29555248031451e-11,0.483173517378009,0.728,0.375,3.62728783438456e-07,"B4galt6"
"Tasp1",1.29970821433564e-11,0.399879826598638,0.444,0.169,3.63892305849693e-07,"Tasp1"
"Cltb",1.30056327555373e-11,0.679118920729313,0.901,0.732,3.64131705889534e-07,"Cltb"
"Tomm20",1.32957236417928e-11,0.699495208619779,0.951,0.793,3.72253670522916e-07,"Tomm20"
"2510002D24Rik",1.33685769960599e-11,0.517935106534861,0.58,0.271,3.74293418735684e-07,"2510002D24Rik"
"Pnma2",1.37605891754435e-11,0.539152420652788,0.654,0.326,3.85268975734066e-07,"Pnma2"
"Prkar2b",1.40603173771231e-11,0.533031652663088,0.593,0.275,3.93660765924694e-07,"Prkar2b"
"Blcap",1.42166796477604e-11,0.546714052588876,0.827,0.481,3.98038596777997e-07,"Blcap"
"Prdx2",1.4244993760825e-11,0.740398094103164,0.951,0.752,3.98831335315579e-07,"Prdx2"
"2210016L21Rik",1.48032173635747e-11,0.700779427828857,0.877,0.646,4.14460479745366e-07,"2210016L21Rik"
"Ppp1r1b",1.48163941460004e-11,1.42798935675394,0.457,0.195,4.14829403299718e-07,"Ppp1r1b"
"Uqcr10",1.49066909627211e-11,0.792573325689911,0.938,0.81,4.17357533574266e-07,"Uqcr10"
"Gria3",1.50626074970327e-11,0.737748135978802,0.63,0.309,4.21722884701921e-07,"Gria3"
"Pnck",1.51529743223854e-11,0.839206874779049,0.852,0.563,4.24252975078146e-07,"Pnck"
"Spint2",1.51889052717191e-11,0.842162940526793,0.741,0.415,4.25258969797592e-07,"Spint2"
"Fam216a",1.58528430418845e-11,0.58105530346589,0.728,0.415,4.43847899486683e-07,"Fam216a"
"Mif",1.59498166010609e-11,0.826312938866483,0.926,0.845,4.46562965196502e-07,"Mif"
"Serpini1",1.61314769217133e-11,0.545788235945831,0.654,0.307,4.51649090854128e-07,"Serpini1"
"Fabp3",1.61842049599327e-11,0.73453963012259,0.691,0.375,4.53125370468196e-07,"Fabp3"
"Ppp2r2b",1.64228201594961e-11,0.605863744020311,0.79,0.456,4.59806118825572e-07,"Ppp2r2b"
"Usp14",1.6436598138654e-11,0.652873676243276,0.901,0.566,4.60191874686034e-07,"Usp14"
"Atp5h",1.69733019618687e-11,0.785178836464355,0.951,0.877,4.752185083284e-07,"Atp5h"
"Uqcrq",1.82906216441048e-11,0.795353191332413,0.926,0.828,5.12100824791645e-07,"Uqcrq"
"Ociad1",1.83830943125705e-11,0.722020791192118,0.951,0.791,5.1468987456335e-07,"Ociad1"
"Nedd8",1.85798412938929e-11,0.722606058365917,0.926,0.782,5.20198396546414e-07,"Nedd8"
"Atxn1",1.91601286279637e-11,0.496510198744575,0.543,0.241,5.36445281325729e-07,"Atxn1"
"Drp2",1.95153000402517e-11,0.257715037754659,0.235,0.058,5.46389370526968e-07,"Drp2"
"Gmpr",2.01617524622822e-11,0.568872501326483,0.543,0.243,5.64488745438977e-07,"Gmpr"
"Kpna4",2.0393913654189e-11,0.602890855316203,0.556,0.268,5.70988794489985e-07,"Kpna4"
"Swi5",2.06999106189467e-11,0.767841095533024,0.914,0.75,5.79556097509271e-07,"Swi5"
"Cacybp",2.11200245632694e-11,0.832348190509334,0.877,0.667,5.91318447722416e-07,"Cacybp"
"Comt",2.18819091994802e-11,0.552960644658321,0.827,0.505,6.12649693767046e-07,"Comt"
"Tma7",2.22819985045811e-11,0.675765553551634,0.951,0.816,6.23851394131261e-07,"Tma7"
"Prkar1b",2.22889192600003e-11,0.664690240598424,0.914,0.567,6.24045161441487e-07,"Prkar1b"
"Mff",2.24391246203339e-11,0.708880814942963,0.926,0.718,6.28250611120108e-07,"Mff"
"Mcfd2",2.24564356375636e-11,0.573769832608176,0.691,0.391,6.28735284980504e-07,"Mcfd2"
"Matr3",2.2600882038421e-11,0.704515504232005,0.914,0.796,6.32779495311711e-07,"Matr3"
"Rsrp1",2.27367407588202e-11,0.641984926252975,0.963,0.909,6.36583267765449e-07,"Rsrp1"
"Nop10",2.27535269225838e-11,0.630338951564665,0.877,0.692,6.370532467785e-07,"Nop10"
"Cxx1a",2.35166036751921e-11,0.702711747587399,1,0.809,6.58417869698028e-07,"Cxx1a"
"Gm8797",2.35776335624014e-11,0.909167006541167,0.926,0.889,6.60126584480114e-07,"Gm8797"
"Dzip3",2.37334627535304e-11,0.687369566346764,0.84,0.549,6.64489490173344e-07,"Dzip3"
"Gabrd",2.51489643792939e-11,0.331123522396427,0.21,0.05,7.04120704691469e-07,"Gabrd"
"Rab6a",2.547598667289e-11,0.722592701335687,0.951,0.818,7.13276674867575e-07,"Rab6a"
"Acp1",2.63472508492358e-11,0.672921694487777,0.877,0.631,7.37670329276905e-07,"Acp1"
"Dclk1",2.67673272200469e-11,0.659666270011933,0.864,0.572,7.49431627506874e-07,"Dclk1"
"Zmat2",2.67883019397626e-11,0.70068064306942,0.84,0.586,7.50018877709474e-07,"Zmat2"
"Nat14",2.72908730400372e-11,0.641115267452219,0.691,0.363,7.64089863374961e-07,"Nat14"
"Hook1",2.74566059289807e-11,0.429496349904796,0.642,0.303,7.68730052799602e-07,"Hook1"
"Naa50",2.7557939517806e-11,0.525440404746663,0.728,0.401,7.71567190619532e-07,"Naa50"
"Slc25a3",2.75794533079738e-11,0.815960261427834,0.963,0.848,7.72169533716649e-07,"Slc25a3"
"Rcc1",2.78780579216422e-11,0.224315766971187,0.198,0.044,7.80529865690139e-07,"Rcc1"
"Phyhip",2.79251899455162e-11,0.606126656729134,0.568,0.269,7.81849468094563e-07,"Phyhip"
"Runx1t1",2.8275257359673e-11,0.527178363762954,0.531,0.236,7.91650655556123e-07,"Runx1t1"
"Ndufb3",2.97342738380245e-11,0.728877143672465,0.877,0.698,8.3250019891701e-07,"Ndufb3"
"Slc25a22",3.00997834924133e-11,0.428688669395916,0.593,0.27,8.42733738220587e-07,"Slc25a22"
"Gabra4",3.03802545337957e-11,0.555602286138021,0.469,0.196,8.50586366437213e-07,"Gabra4"
"Chst10",3.0383414008034e-11,0.406454753211979,0.469,0.188,8.50674825396935e-07,"Chst10"
"Thra",3.06769798404437e-11,0.636760528229396,0.975,0.786,8.58894081572744e-07,"Thra"
"Ahi1",3.07219266340471e-11,0.91003120621315,0.988,0.804,8.60152501900051e-07,"Ahi1"
"Etnk1",3.08125048886017e-11,0.595974096004915,0.914,0.662,8.62688511871071e-07,"Etnk1"
"Tomm70a",3.15392977541045e-11,0.574156766478148,0.778,0.459,8.83037258519419e-07,"Tomm70a"
"Uqcr11",3.20224878918154e-11,0.809053642123584,0.951,0.827,8.96565615995048e-07,"Uqcr11"
"Gpi1",3.22772611777458e-11,0.688054290483661,0.889,0.72,9.03698758454526e-07,"Gpi1"
"Htr2c",3.25641799292991e-11,0.633489379677981,0.519,0.222,9.11731909660516e-07,"Htr2c"
"Zdbf2",3.30257167979552e-11,0.731561444573623,0.765,0.456,9.24654018909149e-07,"Zdbf2"
"Polr2g",3.31846332683944e-11,0.71593971565688,0.79,0.559,9.29103362248506e-07,"Polr2g"
"Chgb",3.38731841341287e-11,0.809572113870111,0.827,0.51,9.48381409387337e-07,"Chgb"
"Faim2",3.5684378714337e-11,0.683190875737651,0.938,0.782,9.99091235244006e-07,"Faim2"
"Tbrg1",3.60602785289257e-11,0.570854600360918,0.679,0.377,1.00961567825286e-06,"Tbrg1"
"Cnksr2",3.62103650974965e-11,0.515385439787167,0.481,0.2,1.01381780199971e-06,"Cnksr2"
"Tmem57",3.64523188148746e-11,0.575370982920233,0.654,0.359,1.02059202217886e-06,"Tmem57"
"Cct7",3.6472838971465e-11,0.742385638012892,0.926,0.735,1.02116654552308e-06,"Cct7"
"Ube3a",3.86330865182403e-11,0.661415286462739,0.975,0.781,1.08164915633769e-06,"Ube3a"
"Nhp2l1",3.90422163171413e-11,0.754954331373614,0.901,0.729,1.09310397244732e-06,"Nhp2l1"
"Copg1",3.91861988202732e-11,0.622278840776666,0.802,0.492,1.09713519457001e-06,"Copg1"
"Map7d2",3.9728723983764e-11,0.813718320335047,0.852,0.61,1.11232481409743e-06,"Map7d2"
"Ube2n",3.976896192795e-11,0.699860548013802,0.914,0.68,1.11345139605874e-06,"Ube2n"
"Gprin3",3.98945111153011e-11,0.432372896469284,0.395,0.144,1.1169665222062e-06,"Gprin3"
"Atp5o",4.06908622216004e-11,0.737527563249644,0.963,0.795,1.13926276048037e-06,"Atp5o"
"Acot13",4.07950711831289e-11,0.625659976274498,0.765,0.478,1.14218040298524e-06,"Acot13"
"Coa3",4.14773139796612e-11,0.69233734660864,0.864,0.656,1.16128183680255e-06,"Coa3"
"Ppp1r7",4.26058259486818e-11,0.51618445344653,0.716,0.378,1.19287791491119e-06,"Ppp1r7"
"Atp1a3",4.33455298629472e-11,0.572810953310573,0.815,0.501,1.21358814510279e-06,"Atp1a3"
"Cpe",4.34965793356849e-11,0.78511637968046,0.951,0.775,1.2178172282405e-06,"Cpe"
"Mmd",4.40522884478239e-11,0.538697222817828,0.667,0.345,1.23337597196217e-06,"Mmd"
"Ube2v2",4.49031007084499e-11,0.653374834759216,0.889,0.65,1.25719701363518e-06,"Ube2v2"
"Vps41",4.74207585110992e-11,0.594882777115506,0.741,0.436,1.32768639679376e-06,"Vps41"
"Nedd4l",4.78282670618353e-11,0.407620415522544,0.457,0.178,1.33909582119727e-06,"Nedd4l"
"Emc10",4.94526557320588e-11,0.711881655221898,0.914,0.768,1.38457545518618e-06,"Emc10"
"Stub1",5.27059662917009e-11,0.700821030431112,0.914,0.685,1.47566164423504e-06,"Stub1"
"Pnmal1",5.27782644763458e-11,0.67481985355387,0.79,0.481,1.47768584880873e-06,"Pnmal1"
"Tmsb15b2",5.33066859196605e-11,0.204933993896118,0.173,0.036,1.49248059237865e-06,"Tmsb15b2"
"Map2k6",5.44636456416662e-11,0.158664256308123,0.148,0.028,1.52487315067537e-06,"Map2k6"
"Pfkm",5.52071407509009e-11,0.549146814996355,0.679,0.357,1.54568952674372e-06,"Pfkm"
"Uqcc2",5.53211907131514e-11,0.735984048172889,0.938,0.709,1.54888269758681e-06,"Uqcc2"
"Atp5d",5.53439981510821e-11,0.764004378537918,0.914,0.763,1.549521260234e-06,"Atp5d"
